id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14405,33559,US,Lutz,FL,28.1547430000,-82.4002370000
14406,33563,US,Plant City,FL,28.0182790000,-82.1381400000
14407,33564,US,Plant City,FL,28.0184000000,-82.1134000000
14408,33565,US,Plant City,FL,28.0995330000,-82.1525980000
14409,33566,US,Plant City,FL,27.9948020000,-82.1295720000
14410,33567,US,Plant City,FL,27.9177550000,-82.1245870000
14411,33568,US,Riverview,FL,27.8494000000,-82.3132000000
14412,33569,US,Riverview,FL,27.8534700000,-82.2824690000
14413,33570,US,Ruskin,FL,27.7099430000,-82.4576920000
14414,33571,US,Sun City Center,FL,27.7206000000,-82.4333000000
14415,33572,US,Apollo Beach,FL,27.7641820000,-82.4009580000
14416,33573,US,Sun City Center,FL,27.7311440000,-82.3619960000
14417,33574,US,Saint Leo,FL,28.3162000000,-82.2455000000
14418,33575,US,Ruskin,FL,27.7170000000,-82.4340000000
14419,33576,US,San Antonio,FL,28.3208040000,-82.3105250000
14420,33578,US,Riverview,FL,27.8480040000,-82.3423860000
14421,33579,US,Riverview,FL,27.7939670000,-82.2788880000
14422,33583,US,Seffner,FL,27.9906000000,-82.2811000000
14423,33584,US,Seffner,FL,28.0032540000,-82.2944130000
14424,33585,US,Sumterville,FL,28.7323840000,-82.0284580000
14425,33586,US,Sun City,FL,27.6792000000,-82.4764000000
14426,33587,US,Sydney,FL,27.9635000000,-82.2063000000
14427,33592,US,Thonotosassa,FL,28.0966940000,-82.2710330000
14428,33593,US,Trilby,FL,28.4625000000,-82.1951000000
14429,33594,US,Valrico,FL,27.9376800000,-82.2444590000
14430,33595,US,Valrico,FL,27.9219000000,-82.2509000000
14431,33596,US,Valrico,FL,27.8865440000,-82.2304420000
14432,33597,US,Webster,FL,28.5091710000,-82.1323700000
14433,33598,US,Wimauma,FL,27.7013310000,-82.3000260000
14434,33601,US,Tampa,FL,27.9475000000,-82.4588000000
14435,33602,US,Tampa,FL,27.9494600000,-82.4611800000
14436,33603,US,Tampa,FL,27.9859790000,-82.4637930000
14437,33604,US,Tampa,FL,28.0145400000,-82.4496980000
14438,33605,US,Tampa,FL,27.9428630000,-82.4264400000
14439,33606,US,Tampa,FL,27.9301680000,-82.4678770000
14440,33607,US,Tampa,FL,27.9728330000,-82.5562960000
14441,33608,US,Tampa,FL,27.8467000000,-82.5182000000
14442,33609,US,Tampa,FL,27.9426850000,-82.5237020000
14443,33610,US,Tampa,FL,28.0015280000,-82.3767790000
14444,33611,US,Tampa,FL,27.8866680000,-82.5106920000
14445,33612,US,Tampa,FL,28.0509140000,-82.4507400000
14446,33613,US,Tampa,FL,28.0918120000,-82.4414700000
